time,userId,target,pred,prediction
2020-02-06 19:29:49,982119412,Walk,2,indoor
2020-02-06 19:36:45,982119412,Walk,2,indoor
2020-02-07 18:34:25,982119412,Domicile,9,indoor
2020-02-07 18:39:26,982119412,Domicile,9,indoor
2020-02-07 18:44:26,982119412,Domicile,9,indoor
2020-02-07 18:49:27,982119412,Domicile,9,indoor
2020-02-07 18:54:27,982119412,Domicile,9,indoor
2020-02-10 19:16:54,982119412,Domicile,9,indoor
2020-02-10 19:21:58,982119412,Domicile,9,indoor
2020-02-10 19:32:00,982119412,Gare,9,indoor
2020-02-11 00:09:18,982119412,Domicile,9,indoor
2020-02-11 00:25:11,982119412,Domicile,9,indoor
2020-02-09 03:00:01,983602168,Domicile,9,indoor
2020-02-09 12:12:12,983602168,Domicile,9,indoor
2020-02-09 12:17:30,983602168,Domicile,9,indoor
2020-02-09 12:22:35,983602168,Domicile,9,indoor
2020-02-09 12:27:57,983602168,Domicile,9,indoor
2020-02-09 12:32:58,983602168,Domicile,9,indoor
2020-02-09 12:38:00,983602168,Domicile,9,indoor
2020-02-09 12:43:00,983602168,Domicile,9,indoor
2020-02-09 12:48:01,983602168,Domicile,9,indoor
2020-02-09 12:53:02,983602168,Domicile,9,indoor
2020-02-09 12:58:03,983602168,Domicile,9,indoor
2020-02-09 13:03:04,983602168,Domicile,9,indoor
2020-02-09 13:08:05,983602168,Domicile,9,indoor
2020-02-09 16:13:31,983602168,Domicile,9,indoor
2020-02-09 16:18:31,983602168,Domicile,9,indoor
2020-02-09 16:23:32,983602168,Domicile,9,indoor
2020-02-09 16:28:32,983602168,Domicile,9,indoor
2020-02-10 19:52:39,983602168,Domicile,9,indoor
2020-02-10 19:57:44,983602168,Domicile,9,indoor
2020-02-11 21:20:41,983602168,Domicile,9,indoor
2020-02-11 21:25:42,983602168,Domicile,9,indoor
2020-02-11 21:30:44,983602168,Domicile,9,indoor
2020-02-12 19:04:23,983602168,Bureau,9,indoor
2020-02-13 19:09:24,983602168,Bureau,9,indoor
2020-02-14 12:35:04,983602168,Bureau,9,indoor
2020-02-14 19:02:24,983602168,Bureau,9,indoor
2020-02-14 19:07:25,983602168,Bureau,9,indoor
2020-02-14 19:12:33,983602168,Bureau,9,indoor
2020-02-14 19:17:53,983602168,Bureau,9,indoor
2020-02-14 19:25:00,983602168,Bureau,9,indoor
2020-02-14 19:40:31,983602168,Métro,5,Métro
2020-02-15 00:19:40,983602168,Domicile,9,indoor
2020-02-15 00:34:47,983602168,Domicile,9,indoor
2020-02-15 01:21:55,983602168,Domicile,9,indoor
2020-02-15 01:26:58,983602168,Domicile,9,indoor
2020-02-15 02:34:47,983602168,Domicile,9,indoor
2020-02-15 02:40:00,983602168,Domicile,9,indoor
2020-02-15 02:45:00,983602168,Domicile,9,indoor
